Inflow(Cs),
6239.343 ,
5185.151 ,
6393.0723 ,
5522.7905 ,
6285.7646 ,
6007.0874 ,
5859.0483 ,
5655.566 ,
6984.703 ,
6541.284 ,
6705.537 ,
5947.1387 ,
6586.9683 ,
6569.457 ,
6296.87 ,
6156.0767 ,
6368.8037 ,
5393.738 ,
5917.522 ,
5745.4062 ,
6096.1104 ,
5835.4556 ,
6434.0254 ,
6741.3555 ,
6190.54 ,
5405.9365 ,
5720.2007 ,
5717.8555 ,
4861.9756 ,
5715.9805 ,
4965.356 ,
5456.6406 ,
5318.8813 ,
5254.286 ,
5521.8667 ,
5077.5767 ,
4956.6313 ,
5368.7324 ,
5416.105 ,
4882.628 ,
5012.995 ,
4938.2007 ,
5014.6655 ,
5371.0957 ,
5693.5913 ,
5630.44 ,
5202.2803 ,
5577.3193 ,
5342.923 ,
5507.1895 ,
5395.506 ,
5278.1235 ,
5133.905 ,
5464.641 ,
9840.363 ,
6589.5674 ,
5501.5967 ,
5439.405 ,
5456.8228 ,
5284.0405 ,
5256.294 ,
5381.6772 ,
5031.4126 ,
4637.7295 ,
5183.6895 ,
5213.044 ,
5029.2627 ,
5107.3936 ,
4881.797 ,
4683.987 ,
4979.945 ,
6359.6973 ,
12489.187 ,
17150.865 ,
8120.2993 ,
6537.175 ,
6656.3525 ,
6403.689 ,
6627.771 ,
5790.38 ,
6422.9863 ,
6150.0977 ,
7088.981 ,
6604.5156 ,
6132.9414 ,
6250.857 ,
6891.9526 ,
5900.6772 ,
5651.9585 ,
6807.0166 ,
7884.6323 ,
8214.561 ,
6456.2725 ,
6200.1885 ,
8206.009 ,
7062.847 ,
6551.817 ,
6870.2437 ,
7042.6523 ,
6939.2896 ,
7313.067 ,
7459.045 ,
6976.587 ,
7495.378 ,
7289.6074 ,
7881.5894 ,
6691.8374 ,
6859.2266 ,
7229.859 ,
8051.7773 ,
8276.592 ,
7687.3687 ,
6726.2515 ,
6645.5176 ,
6828.2905 ,
7226.8247 ,
7529.681 ,
16913.668 ,
9213.421 ,
15948.34 ,
11789.69 ,
9917.408 ,
10011.9375 ,
8137.3047 ,
8378.404 ,
9455.6 ,
8444.417 ,
8494.361 ,
9775.884 ,
9752.891 ,
8570.635 ,
7565.7837 ,
7614.493 ,
8949.597 ,
8542.502 ,
10122.276 ,
11120.258 ,
10047.913 ,
7994.5874 ,
8720.868 ,
10280.066 ,
9240.743 ,
12183.379 ,
10911.915 ,
10914.529 ,
8883.518 ,
9735.776 ,
9147.153 ,
9593.959 ,
9926.147 ,
12069.299 ,
14110.193 ,
14109.638 ,
14273.786 ,
11652.601 ,
12151.839 ,
13808.658 ,
11962.213 ,
12304.195 ,
10932.765 ,
10410.756 ,
10892.292 ,
10649.232 ,
11511.474 ,
10773.59 ,
14032.96 ,
21492.617 ,
19782.875 ,
19895.414 ,
14857.53 ,
16611.844 ,
15594.797 ,
15405.265 ,
16436.297 ,
21300.686 ,
26814.242 ,
29841.045 ,
30938.492 ,
38643.43 ,
38405.805 ,
40355.03 ,
44045.516 ,
43866.21 ,
42639.855 ,
30768.553 ,
22280.006 ,
19590.885 ,
15995.79 ,
31440.62 ,
38346.24 ,
43947.277 ,
43799.914 ,
46561.793 ,
46209.004 ,
43425.25 ,
47339.32 ,
53687.91 ,
60150.156 ,
59341.094 ,
51535.016 ,
47905.99 ,
37491.023 ,
52446.28 ,
37077.734 ,
52184.543 ,
38407.16 ,
24126.762 ,
21846.799 ,
28837.367 ,
31311.158 ,
38983.895 ,
47546.043 ,
55131.914 ,
59278.09 ,
65291.496 ,
62127.457 ,
57275.543 ,
51484.742 ,
47126.5 ,
47673.305 ,
44434.477 ,
47402.195 ,
56333.664 ,
62064.113 ,
64646.336 ,
65508.344 ,
53251.918 ,
46967.31 ,
40446.72 ,
42194.715 ,
42793.203 ,
41054.824 ,
49174.844 ,
48754.22 ,
45865.203 ,
45061.246 ,
45304.93 ,
57860.65 ,
44872.29 ,
47947.92 ,
47189.527 ,
50938.266 ,
48150.164 ,
43340.65 ,
40322.535 ,
39167.75 ,
42449.176 ,
41878.773 ,
38469.547 ,
41099.973 ,
43461.895 ,
43363.13 ,
38734.16 ,
43826.047 ,
45495.918 ,
40525.11 ,
54542.98 ,
52458.754 ,
41176.67 ,
42292.152 ,
47315.785 ,
44653.9 ,
50169.414 ,
45846.97 ,
46424.957 ,
42243.875 ,
46246.215 ,
43097.97 ,
40553.355 ,
48366.676 ,
43412.92 ,
42095.773 ,
43024.18 ,
42097.87 ,
39683.133 ,
36038.496 ,
38180.52 ,
32076.727 ,
32753.52 ,
38980.895 ,
31898.303 ,
24694.02 ,
24661.844 ,
24377.83 ,
20468.668 ,
20289.133 ,
21182.244 ,
31241.162 ,
15785.43 ,
19039.44 ,
18560.258 ,
21523.64 ,
18987.648 ,
17320.559 ,
19781.451 ,
14931.907 ,
11543.045 ,
12125.156 ,
13484.627 ,
11536.346 ,
15497.969 ,
12596.87 ,
12039.1045 ,
15327.569 ,
13879.865 ,
12729.698 ,
11327.039 ,
16368.768 ,
14782.594 ,
11967.439 ,
11438.522 ,
9889.068 ,
11177.457 ,
12163.724 ,
10133.129 ,
11848.355 ,
11528.392 ,
11470.995 ,
13387.232 ,
12126.613 ,
12311.103 ,
12321.746 ,
10000.022 ,
9662.144 ,
8972.745 ,
8969.312 ,
7926.861 ,
8590.812 ,
9342.1045 ,
7453.8296 ,
8435.057 ,
8864.189 ,
7907.8877 ,
7980.323 ,
8172.3716 ,
8756.1 ,
7502.406 ,
7519.8594 ,
7978.964 ,
7684.9077 ,
8259.911 ,
7503.13 ,
6802.2812 ,
5883.8765 ,
9589.77 ,
6802.3213 ,
7493.437 ,
7975.6943 ,
8515.431 ,
7216.745 ,
7725.67 ,
7617.6294 ,
7188.248 ,
6973.6465 ,
6827.482 ,
6540.3203 ,
6888.8257 ,
7717.1143 ,
6785.347 ,
6139.7026 ,
6589.0874 ,
6804.222 ,
6433.5854 ,
6391.0596 ,
6831.6978 ,
6194.3735 ,
6669.155 ,
6274.9033 ,
6425.0566 ,
6952.51 ,
6551.3413 ,
6586.942 ,
6706.7944 ,
6238.5654 ,
5643.4116 ,
6758.769 ,
6284.565 ,
6393.9385 ,
6588.199 ,
5663.326 ,
6236.238 ,
5558.4443 ,
6470.4165 ,
6309.673 ,
6663.989 ,
5741.5015 ,
6753.2295 ,
5696.67 ,
6148.4536 ,
5202.0938 ,
5165.01 ,
7376.907 ,
7204.973 ,
5246.943 ,
6148.0894 ,
6158.84 ,
5779.3276 ,
5927.6904 ,
5638.7427 ,
5516.376 ,
4453.9307 ,
5149.266 ,
5832.6216 ,
5677.728 ,
5373.4814 ,
5498.4956 ,
5479.4604 ,
5264.0723 ,
4895.439 ,
5310.872 ,
5261.274 ,
6643.6787 ,
5607.2646 ,
5810.663 ,
5877.1953 ,
5995.524 ,
6218.433 ,
6201.988 ,
5762.2026 ,
5898.5137 ,
6388.6255 ,
5476.4707 ,
5576.7065 ,
11025.711 ,
4910.303 ,
6042.79 ,
5776.9243 ,
5808.722 ,
6168.9507 ,
5466.5557 ,
5397.9893 ,
5870.847 ,
4712.942 ,
5613.653 ,
4679.1226 ,
5617.1 ,
4761.2383 ,
5950.3594 ,
5323.6924 ,
7795.147 ,
5775.849 ,
5132.221 ,
5319.7876 ,
5740.653 ,
5767.644 ,
5789.114 ,
7783.7085 ,
7638.0195 ,
6486.7285 ,
6346.3613 ,
6426.7666 ,
6256.9653 ,
6105.519 ,
6173.2417 ,
6622.4976 ,
6146.295 ,
5961.9673 ,
5368.2437 ,
5588.5806 ,
6161.585 ,
6027.8325 ,
8090.461 ,
5296.159 ,
6031.875 ,
6067.942 ,
5272.633 ,
5569.4346 ,
5692.632 ,
6774.113 ,
6623.3687 ,
5606.1675 ,
6585.214 ,
7812.743 ,
6696.2974 ,
5025.931 ,
4778.434 ,
4666.7466 ,
5012.4756 ,
7403.2007 ,
6039.809 ,
5436.726 ,
6511.081 ,
8305.636 ,
6881.731 ,
6948.4985 ,
9637.516 ,
8276.508 ,
8352.164 ,
8791.154 ,
10841.435 ,
7529.37 ,
8811.206 ,
8099.678 ,
8373.092 ,
9012.459 ,
6972.0337 ,
7496.28 ,
8405.223 ,
8705.587 ,
13945.315 ,
16394.553 ,
13185.716 ,
6906.217 ,
16451.455 ,
14530.527 ,
9922.82 ,
8342.697 ,
8948.624 ,
11055.094 ,
8737.198 ,
9139.584 ,
10794.832 ,
8543.018 ,
9083.491 ,
9337.688 ,
9117.093 ,
11570.9795 ,
10745.219 ,
9135.306 ,
10681.905 ,
10483.012 ,
13524.299 ,
11518.384 ,
12559.504 ,
12226.18 ,
16440.477 ,
20218.15 ,
20248.018 ,
20255.883 ,
19896.47 ,
22978.998 ,
22501.518 ,
20014.553 ,
21194.5 ,
19347.143 ,
17025.506 ,
16241.581 ,
11101.076 ,
11848.742 ,
13213.413 ,
12352.84 ,
11451.4 ,
17481.742 ,
14610.666 ,
14569.066 ,
17964.168 ,
14748.57 ,
12882.621 ,
14356.244 ,
14714.864 ,
16585.459 ,
23002.432 ,
22488.04 ,
20674.73 ,
20769.48 ,
18247.865 ,
21163.047 ,
24746.484 ,
27665.877 ,
28520.469 ,
31131.996 ,
31868.03 ,
31086.365 ,
31791.088 ,
28148.152 ,
27148.645 ,
24455.34 ,
31899.236 ,
39743.99 ,
40553.203 ,
48664.535 ,
3087.6467 ,
73701.15 ,
43702.184 ,
40666.34 ,
29396.443 ,
22389.678 ,
24967.256 ,
25056.654 ,
6718.7485 ,
39256.41 ,
31897.521 ,
33302.695 ,
39973.7 ,
46557.71 ,
41265.297 ,
39616.516 ,
37239.48 ,
36293.56 ,
36130.203 ,
39037.73 ,
37102.973 ,
38375.1 ,
41288.18 ,
43507.562 ,
47208.137 ,
48687.348 ,
52390.62 ,
54358.984 ,
48606.465 ,
43106.84 ,
53345.69 ,
43885.56 ,
38837.703 ,
34095.98 ,
40531.305 ,
48588.848 ,
46914.344 ,
48283.535 ,
57927.895 ,
55433.86 ,
57956.387 ,
53578.418 ,
51181.434 ,
51600.035 ,
43699.555 ,
41949.56 ,
41590.457 ,
40811.438 ,
40145.715 ,
40836.03 ,
44724.01 ,
45513.94 ,
38397.504 ,
38915.438 ,
37511.434 ,
38428.645 ,
67720.56 ,
53752.445 ,
50837.945 ,
28725.025 ,
28528.965 ,
29552.697 ,
28051.441 ,
26664.383 ,
25133.158 ,
23969.607 ,
24105.854 ,
21954.096 ,
21738.764 ,
21117.652 ,
21035.191 ,
17345.426 ,
12173.252 ,
17288.773 ,
19865.973 ,
13042.114 ,
15273.611 ,
16950.816 ,
18855.752 ,
18203.95 ,
18354.385 ,
21996.533 ,
18719.832 ,
14917.398 ,
16495.422 ,
15326.004 ,
13388.368 ,
14099.702 ,
10480.062 ,
9831.099 ,
12087.414 ,
11279.169 ,
14235.771 ,
16191.887 ,
12602.852 ,
11228.405 ,
11192.198 ,
14107.472 ,
11537.816 ,
11071.622 ,
9131.743 ,
11379.489 ,
8122.454 ,
12304.69 ,
7742.075 ,
11275.176 ,
9651.751 ,
10885.772 ,
10330.886 ,
10730.082 ,
10933.067 ,
10273.958 ,
8639.708 ,
8536.874 ,
8050.84 ,
8198.421 ,
7493.197 ,
7379.532 ,
8812.072 ,
7926.2075 ,
8950.045 ,
8163.3364 ,
7387.222 ,
7135.016 ,
7131.991 ,
7648.6274 ,
7223.3467 ,
7533.4263 ,
7553.3677 ,
7288.7944 ,
8031.996 ,
6884.592 ,
7126.367 ,
7390.2026 ,
6965.8057 ,
6456.9565 ,
6044.607 ,
5973.415 ,
5836.26 ,
8358.494 ,
5828.6587 ,
4443.2646 ,
5141.0303 ,
4942.834 ,
5150.3013 ,
4190.4683 ,
4462.0244 ,
4717.855 ,
7736.709 ,
6241.204 ,
7115.972 ,
6408.86 ,
6285.276 ,
6442.559 ,
6167.2 ,
5996.1016 ,
5774.321 ,
5378.3013 ,
5683.108 ,
5280.762 ,
5134.1494 ,
4755.8228 ,
4893.174 ,
5083.876 ,
4988.2026 ,
5317.691 ,
4538.9287 ,
5230.3555 ,
82119.11 ,
1587.7439 ,
5452.1274 ,
9530.81 ,
7747.908 ,
6582.9614 ,
5787.6655 ,
5119.1255 ,
5253.6733 ,
6508.1846 ,
8343.448 ,
4379.9175 ,
5516.7534 ,
4970.389 ,
5209.3257 ,
5356.6675 ,
4932.661 ,
4902.3735 ,
5024.665 ,
4725.8154 ,
4706.607 ,
4823.781 ,
4894.009 ,
5150.5366 ,
5071.842 ,
5235.8374 ,
5337.0015 ,
4875.2227 ,
4310.9736 ,
4391.468 ,
5133.665 ,
4786.688 ,
5261.767 ,
5801.5435 ,
6772.927 ,
4934.3047 ,
5924.412 ,
4422.3237 ,
5455.2856 ,
5060.9004 ,
5291.3525 ,
6175.1387 ,
5104.133 ,
5341.3013 ,
5457.329 ,
4681.8945 ,
4727.761 ,
4035.3616 ,
4218.2812 ,
4768.1416 ,
6080.9 ,
4872.3394 ,
4567.457 ,
4906.6025 ,
5005.581 ,
4478.265 ,
4759.763 ,
6138.65 ,
5517.513 ,
4883.05 ,
5947.325 ,
5276.1597 ,
5601.0234 ,
5026.6016 ,
5374.1074 ,
4863.348 ,
3808.5522 ,
4468.279 ,
3818.8896 ,
4430.333 ,
4236.712 ,
4413.133 ,
5409.9033 ,
5629.929 ,
5074.747 ,
5093.5337 ,
5032.5103 ,
5903.6978 ,
8499.501 ,
5815.8916 ,
8040.414 ,
7071.3276 ,
7447.3613 ,
7097.4746 ,
3938.4045 ,
4498.06 ,
4383.9155 ,
95225.63 ,
11752.958 ,
9785.71 ,
9547.328 ,
10630.009 ,
7291.242 ,
5348.6934 ,
9151.249 ,
6951.5146 ,
6975.9604 ,
7469.493 ,
6620.272 ,
5798.7666 ,
6431.3066 ,
6674.1035 ,
8602.002 ,
7903.774 ,
6617.5225 ,
5800.8857 ,
6482.837 ,
7189.048 ,
5899.5796 ,
7843.257 ,
8614.418 ,
9196.876 ,
9884.659 ,
10574.162 ,
12736.1 ,
13997.02 ,
11163.485 ,
13402.128 ,
14076.176 ,
8321.072 ,
11593.664 ,
13956.108 ,
13248.987 ,
10536.487 ,
10226.368 ,
9709.876 ,
9396.84 ,
8082.3403 ,
9068.263 ,
8944.884 ,
12177.133 ,
11046.827 ,
9875.144 ,
12899.944 ,
13428.328 ,
12631.286 ,
13800.133 ,
11384.329 ,
14663.271 ,
16906.248 ,
16122.228 ,
16136.11 ,
18153.787 ,
17009.8 ,
19418.264 ,
17404.639 ,
17780.36 ,
18469.986 ,
16307.546 ,
17996.707 ,
13413.518 ,
12498.467 ,
14454.347 ,
18036.49 ,
20206.47 ,
23815.19 ,
25639.285 ,
24931.164 ,
28841.486 ,
32053.947 ,
29184.463 ,
21022.15 ,
27172.758 ,
17936.557 ,
22725.059 ,
31637.098 ,
30250.285 ,
28450.32 ,
26896.625 ,
27650.814 ,
27279.807 ,
26538.773 ,
26801.996 ,
21774.61 ,
18508.812 ,
18115.67 ,
20992.365 ,
21620.885 ,
19486.44 ,
18858.805 ,
16772.217 ,
11439.258 ,
11318.8125 ,
15178.052 ,
15784.711 ,
19193.793 ,
20158.209 ,
29788.648 ,
28510.533 ,
35451.996 ,
30554.98 ,
22246.816 ,
34250.746 ,
28277.729 ,
27065.941 ,
19779.262 ,
32536.506 ,
46039.695 ,
41901.016 ,
37481.926 ,
36989.027 ,
29313.521 ,
42101.977 ,
40290.344 ,
33136.77 ,
22471.346 ,
25383.195 ,
27692.828 ,
17741.682 ,
30061.01 ,
27086.926 ,
25152.613 ,
34751.473 ,
42101.293 ,
44206.67 ,
47027.098 ,
44861.28 ,
57820.586 ,
52263.35 ,
55579.434 ,
51786.34 ,
52533.824 ,
51055.812 ,
58898.96 ,
70096.06 ,
60830.242 ,
57590.875 ,
53200.688 ,
55209.094 ,
56422.406 ,
61899.07 ,
55306.816 ,
58101.81 ,
54008.69 ,
62237.926 ,
50546.957 ,
49552.44 ,
47101.02 ,
45603.85 ,
45475.46 ,
57024.832 ,
50718.72 ,
51571.727 ,
56693.96 ,
54410.742 ,
54433.97 ,
60759.24 ,
71354.75 ,
69916.66 ,
69583.445 ,
66787.79 ,
61467.445 ,
49453.617 ,
61308.074 ,
50636.52 ,
49637.04 ,
48085.72 ,
26996.322 ,
43584.395 ,
44551.75 ,
44260.855 ,
26725.805 ,
30149.857 ,
19993.86 ,
28977.584 ,
25308.316 ,
27024.107 ,
25315.52 ,
24335.81 ,
27739.246 ,
26083.72 ,
24741.441 ,
24797.816 ,
20513.21 ,
21515.652 ,
19783.572 ,
15436.256 ,
19616.557 ,
15390.421 ,
14834.557 ,
13355.255 ,
11390.859 ,
12590.211 ,
16847.09 ,
19743.215 ,
16177.228 ,
15809.592 ,
14810.706 ,
14126.036 ,
10906.289 ,
12213.726 ,
21357.678 ,
12879.048 ,
17298.389 ,
17799.033 ,
14325.079 ,
13090.338 ,
12358.315 ,
8685.881 ,
8853.239 ,
8246.927 ,
10966.764 ,
8877.37 ,
8586.773 ,
11319.731 ,
7579.0127 ,
8442.648 ,
9536.285 ,
10354.523 ,
8558.112 ,
11155.416 ,
7179.452 ,
8702.331 ,
8479.368 ,
9282.21 ,
7999.5273 ,
11209.346 ,
8677.911 ,
9693.315 ,
8836.728 ,
8173.5757 ,
7609.78 ,
7946.7354 ,
7890.776 ,
7294.1963 ,
9210.818 ,
7292.7173 ,
7675.237 ,
7324.8657 ,
7252.568 ,
7542.315 ,
7468.662 ,
7807.6035 ,
7062.301 ,
8157.717 ,
7723.3247 ,
7313.4893 ,
7286.68 ,
6153.4604 ,
6000.6016 ,
7225.8784 ,
7239.4854 ,
6398.4873 ,
7418.5625 ,
7430.3696 ,
6264.2373 ,
6001.45 ,
7854.158 ,
7105.0176 ,
7155.575 ,
6161.4253 ,
6730.8804 ,
4770.207 ,
5253.753 ,
6829.721 ,
6599.2114 ,
6832.32 ,
5860.568 ,
6120.9297 ,
7283.593 ,
5896.2305 ,
6663.256 ,
6511.414 ,
6744.98 ,
6090.38 ,
5480.0513 ,
7329.6943 ,
6026.7666 ,
6424.488 ,
5775.4673 ,
6460.8125 ,
6478.1772 ,
9354.84 ,
5918.7925 ,
7355.4463 ,
6389.7847 ,
6717.176 ,
6577.813 ,
5827.1484 ,
5974.9253 ,
6026.6953 ,
5718.6636 ,
5502.1206 ,
5984.267 ,
5084.276 ,
6194.1914 ,
5401.9653 ,
5212.826 ,
5725.2026 ,
6092.3613 ,
5028.9253 ,
5664.8413 ,
5630.3867 ,
5384.1294 ,
5600.5215 ,
5631.1597 ,
5206.5493 ,
5673.641 ,
5926.798 ,
6360.248 ,
6608.491 ,
6285.716 ,
6178.146 ,
5946.6855 ,
6034.745 ,
6216.136 ,
5869.3325 ,
5626.4556 ,
5586.546 ,
5859.6704 ,
5302.849 ,
5659.737 ,
5605.7144 ,
5186.2925 ,
4929.8403 ,
5050.9146 ,
5200.3657 ,
5152.5312 ,
4901.3784 ,
4947.294 ,
4824.2075 ,
6456.623 ,
5613.3374 ,
4525.691 ,
6106.834 ,
5696.1636 ,
5222.373 ,
5137.592 ,
5502.68 ,
5313.9727 ,
5286.919 ,
6042.9053 ,
6644.327 ,
6075.347 ,
5495.186 ,
5655.7036 ,
5223.2744 ,
5486.1685 ,
4935.997 ,
5580.8066 ,
4463.1704 ,
4360.7847 ,
4840.666 ,
5355.046 ,
6478.599 ,
5788.3896 ,
5398.2334 ,
5402.716 ,
5539.982 ,
5734.674 ,
4841.5767 ,
5330.893 ,
5974.5923 ,
6782.473 ,
6555.668 ,
6729.912 ,
6700.6597 ,
6346.455 ,
6000.375 ,
5334.1094 ,
5472.1577 ,
5779.678 ,
5545.0728 ,
5910.197 ,
7209.278 ,
8749.512 ,
9648.89 ,
6554.3755 ,
5500.899 ,
5812.2 ,
7197.2793 ,
9176.459 ,
6671.9536 ,
6307.8384 ,
7591.1357 ,
7447.3794 ,
5228.69 ,
6440.8223 ,
6655.788 ,
6413.3955 ,
6123.1284 ,
6287.1284 ,
6304.5596 ,
7082.042 ,
6135.5444 ,
6810.1084 ,
8693.193 ,
10383.018 ,
10532.383 ,
9861.806 ,
6732.7104 ,
7526.4785 ,
7592.655 ,
5952.6294 ,
6460.0747 ,
6193.281 ,
6420.2812 ,
6221.4316 ,
6545.069 ,
6877.6533 ,
7008.6426 ,
10848.384 ,
14396.295 ,
10254.165 ,
9902.233 ,
9733.899 ,
8423.347 ,
8958.117 ,
6446.4814 ,
7563.478 ,
6110.419 ,
5229.4717 ,
6788.2344 ,
7477.2183 ,
10175.284 ,
11221.209 ,
14903.306 ,
17905.479 ,
16323.78 ,
11384.397 ,
14857.448 ,
15325.162 ,
25641.46 ,
29731.43 ,
29668.512 ,
25258.55 ,
16980.383 ,
23610.547 ,
21537.86 ,
17058.932 ,
15495.287 ,
20606.576 ,
19380.178 ,
26265.672 ,
33557.0 ,
25904.424 ,
30889.08 ,
24870.61 ,
23891.227 ,
10830.288 ,
9921.801 ,
16633.662 ,
17229.459 ,
16353.664 ,
11278.147 ,
16157.146 ,
20644.174 ,
23133.426 ,
22374.232 ,
27692.727 ,
30560.805 ,
28671.576 ,
27081.893 ,
28867.25 ,
29943.174 ,
31380.584 ,
30934.373 ,
29345.408 ,
23765.166 ,
23765.123 ,
24245.057 ,
25656.53 ,
34319.484 ,
32869.637 ,
31093.5 ,
34266.66 ,
32806.305 ,
31354.705 ,
31409.275 ,
31092.785 ,
31498.662 ,
33994.312 ,
32809.836 ,
33519.598 ,
29895.074 ,
31949.55 ,
35374.25 ,
25806.24 ,
27669.426 ,
43371.9 ,
37207.28 ,
36811.18 ,
30043.998 ,
30036.504 ,
33086.543 ,
32175.209 ,
29309.66 ,
32895.625 ,
33114.465 ,
41547.67 ,
41248.92 ,
42251.65 ,
53291.5 ,
52419.055 ,
38717.035 ,
26460.234 ,
39339.99 ,
31950.686 ,
28280.861 ,
28768.43 ,
30318.256 ,
29010.932 ,
25810.666 ,
24625.465 ,
39723.34 ,
38007.36 ,
33647.023 ,
46043.484 ,
42121.37 ,
37593.254 ,
40990.05 ,
61807.145 ,
48342.7 ,
65796.93 ,
66464.67 ,
54815.758 ,
48792.64 ,
56971.34 ,
45848.242 ,
36006.41 ,
40853.74 ,
31497.236 ,
29893.469 ,
38546.016 ,
27354.318 ,
35709.703 ,
26748.754 ,
35293.4 ,
33029.89 ,
31621.016 ,
32881.54 ,
27857.752 ,
39169.316 ,
31102.64 ,
35133.61 ,
34294.562 ,
32484.559 ,
36654.04 ,
26134.059 ,
23663.852 ,
22745.139 ,
19925.78 ,
14859.183 ,
17453.66 ,
17598.992 ,
16472.703 ,
18245.662 ,
18493.438 ,
23574.568 ,
21164.54 ,
15112.665 ,
15620.742 ,
15856.118 ,
16718.178 ,
16385.623 ,
14492.83 ,
16802.482 ,
17211.824 ,
19829.057 ,
16609.584 ,
14271.808 ,
9945.581 ,
12715.192 ,
13511.35 ,
8598.719 ,
11427.213 ,
10014.984 ,
13237.281 ,
19102.496 ,
15498.337 ,
12573.03 ,
